instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_300\test.in,9716535792,9694529970,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_100\test.in,9977512228,9737510135,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_200\test.in,9977522595,9767518848,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_300\test.in,9967535713,9787530959,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_100\test.in,9600012375,9875010888,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_200\test.in,9900023689,9862520184,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_300\test.in,9912536763,9875032517,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_100\test.in,9187510866,9562510412,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_200\test.in,9500020843,9937519934,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_300\test.in,9500032426,8937531205,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0_s_100\test.in,9687512484,9687510826,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0_s_200\test.in,9687526309,9687522309,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_0_s_300\test.in,9687536606,9687531174,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_100\test.in,9690412604,9688510730,0,37
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_200\test.in,9690424624,9688721241,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_300\test.in,9690434949,9688429356,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_100\test.in,9716517021,9700515352,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_200\test.in,9715536012,9694532407,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_300\test.in,9716554352,9693548053,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_100\test.in,9927516322,9757514801,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_200\test.in,9937533671,9747530253,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_300\test.in,9957552376,9777547201,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_100\test.in,9900016581,9837515292,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_200\test.in,9700035122,9862532640,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_300\test.in,9800053821,9775048736,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_100\test.in,9500015254,9937514745,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_200\test.in,9187530922,9875029908,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_300\test.in,9187546534,9500044893,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0_s_100\test.in,9687517563,9687515452,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0_s_200\test.in,9687535653,9687531361,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_0_s_300\test.in,9687548800,9687543069,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_100\test.in,9690317533,9688115704,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_200\test.in,9690335081,9688431717,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_300\test.in,9690551257,9688144666,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_100\test.in,99918979,99815818,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_200\test.in,99929692,99842232,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_300\test.in,99984996,99847412,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_100\test.in,99752711,99933866,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_200\test.in,99770761,99943679,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_300\test.in,99972416,99843716,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_100\test.in,99604320,98818532,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_200\test.in,99957671,99925565,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_300\test.in,99427823,99875273,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_100\test.in,95474471,97426876,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_200\test.in,95480875,98683034,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_300\test.in,95291843,94899307,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0_s_100\test.in,99821840,99811579,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0_s_200\test.in,99834744,99816798,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0_s_300\test.in,99851422,99822564,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_100\test.in,99965373,99829091,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_200\test.in,99977999,99843112,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_300\test.in,100006480,99836159,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_100\test.in,99973101,99956013,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_200\test.in,99868856,100004111,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_300\test.in,99959938,99977307,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_100\test.in,100008604,99859019,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_200\test.in,99739479,99865350,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_300\test.in,99774180,99976332,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_100\test.in,99686876,99893951,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_200\test.in,99406250,99522286,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_300\test.in,99936306,99633882,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_100\test.in,95675982,98097238,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_200\test.in,94709891,99904303,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_300\test.in,92962817,92648693,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0_s_100\test.in,99824842,99815662,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0_s_200\test.in,99844533,99826070,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0_s_300\test.in,99861901,99837859,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_100\test.in,99963732,99838972,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_200\test.in,99991892,99847133,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_300\test.in,100015026,99853218,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_100\test.in,99887601,99886909,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_200\test.in,99992252,99936689,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_300\test.in,100031518,99993418,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.001_s_100\test.in,99918569,99943236,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.001_s_200\test.in,100020415,99864416,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.001_s_300\test.in,99974983,99802756,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.01_s_100\test.in,99762269,99640609,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.01_s_200\test.in,99954120,99625679,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.01_s_300\test.in,99558872,99150138,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_100\test.in,93532889,98688636,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_200\test.in,99408566,91790098,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_300\test.in,95514815,94380229,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0_s_100\test.in,99828603,99820549,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0_s_200\test.in,99853556,99836382,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0_s_300\test.in,99878968,99854664,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_1e-05_s_100\test.in,99958023,99832604,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_1e-05_s_200\test.in,99980170,99852098,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_1e-05_s_300\test.in,100005515,99874591,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.0001_s_100\test.in,100003152,99986486,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.0001_s_200\test.in,100010703,100001017,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.0001_s_300\test.in,100027364,99998382,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.001_s_100\test.in,99959680,99979367,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.001_s_200\test.in,99988197,99949245,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.001_s_300\test.in,100009946,100004110,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_100\test.in,99638810,99045908,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_200\test.in,99136747,99996518,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_300\test.in,99681877,99157329,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.1_s_100\test.in,91373208,91189587,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.1_s_200\test.in,92319559,95331337,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.1_s_300\test.in,93766350,97458480,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0_s_100\test.in,100009523,99995147,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0_s_200\test.in,100022139,100000871,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0_s_300\test.in,100033886,100002751,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_1e-05_s_100\test.in,100010167,99992626,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_1e-05_s_200\test.in,100015964,100001944,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_1e-05_s_300\test.in,100033656,100003692,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.0001_s_100\test.in,99993842,100002000,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.0001_s_200\test.in,100026214,100005862,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.0001_s_300\test.in,100034562,100005030,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.001_s_100\test.in,99995869,99941597,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.001_s_200\test.in,99987236,99928960,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.001_s_300\test.in,99974173,99922549,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_100\test.in,99689602,99707158,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_200\test.in,99435994,99248870,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_300\test.in,99392976,99512365,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_100\test.in,91708555,90162581,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_200\test.in,91512769,98470082,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_300\test.in,91023167,98402176,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0_s_100\test.in,100011328,99999631,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0_s_200\test.in,100022600,100003844,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0_s_300\test.in,100036211,100005110,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_100\test.in,100004245,100002510,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_200\test.in,100021162,100004521,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_300\test.in,100031253,100005769,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_100\test.in,100014014,99995343,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_200\test.in,100018173,100006748,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_300\test.in,100032882,100007612,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_100\test.in,99968556,99901317,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_200\test.in,99959799,100006119,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_300\test.in,100040294,99937013,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_100\test.in,99268576,99627026,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_200\test.in,99170079,99616524,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_300\test.in,99422347,99679426,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_100\test.in,91321983,94139078,0,37
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_200\test.in,93291109,98780275,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_300\test.in,92745187,97133209,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0_s_100\test.in,100005134,100003183,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0_s_200\test.in,100025531,100006085,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0_s_300\test.in,100038347,100009561,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_100\test.in,100013258,100001866,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_200\test.in,100024906,100007520,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_300\test.in,100037443,100011075,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_100\test.in,50014609,50014538,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_200\test.in,50019718,50019630,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_300\test.in,50026496,50026274,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_100\test.in,50105091,50105049,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_200\test.in,50109731,50109593,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_300\test.in,50115740,50115583,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_100\test.in,51005377,51005382,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_200\test.in,51009631,51009614,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_300\test.in,51015231,51015156,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_100\test.in,60005039,60004974,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_200\test.in,60009343,60009310,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_300\test.in,60013252,60013130,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0_s_100\test.in,50004453,50004453,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0_s_200\test.in,50010253,50010075,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0_s_300\test.in,50016328,50016103,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_100\test.in,50005804,50005722,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_200\test.in,50011492,50011408,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_300\test.in,50016474,50016455,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_100\test.in,50019978,50019936,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_200\test.in,50030190,50030034,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_300\test.in,50040699,50040537,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_100\test.in,50110800,50110735,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_200\test.in,50120280,50120115,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_300\test.in,50128533,50128529,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_100\test.in,51009335,51009282,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_200\test.in,51021132,51021011,0,18
