instance,greedy,sa,time_seconds,max_rss_kb
n_600_c_100000000_g_6_f_0.2_eps_0.1_s_200,95013066,98138101,0.32,4096
n_600_c_100000000_g_6_f_0.2_eps_0.1_s_300,98146362,98146470,0.39,4096
n_600_c_100000000_g_6_f_0.2_eps_0_s_100,96883709,96883709,0.39,3840
n_600_c_100000000_g_6_f_0.2_eps_0_s_200,96891398,96891398,0.47,4096
n_600_c_100000000_g_6_f_0.2_eps_0_s_300,96898205,96898205,0.34,4096
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96912162,96912162,0.41,4096
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_200,96916103,96916103,0.34,3968
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_300,96926217,96926217,0.43,4096
n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97176404,97176404,0.35,3968
n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_200,97157460,97157460,0.49,4096
n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_300,97168956,97168956,0.33,3968
n_600_c_100000000_g_6_f_0.3_eps_0.001_s_100,99487066,99487267,0.33,3968
n_600_c_100000000_g_6_f_0.3_eps_0.001_s_200,99296410,99296714,0.34,4096
n_600_c_100000000_g_6_f_0.3_eps_0.001_s_300,99308757,99309167,0.53,4096
n_600_c_100000000_g_6_f_0.3_eps_0.01_s_100,98135827,98135939,0.49,4096
n_600_c_100000000_g_6_f_0.3_eps_0.01_s_200,98145733,98145835,0.35,4224
n_600_c_100000000_g_6_f_0.3_eps_0.01_s_300,98157542,98158078,0.47,4096
n_600_c_100000000_g_6_f_0.3_eps_0.1_s_100,91884535,98134512,0.35,4224
n_600_c_100000000_g_6_f_0.3_eps_0.1_s_200,98144819,98144930,0.34,4096
n_600_c_100000000_g_6_f_0.3_eps_0.1_s_300,91904014,98154162,0.36,4224
n_600_c_100000000_g_6_f_0.3_eps_0_s_100,96886013,96886013,0.40,4096
n_600_c_100000000_g_6_f_0.3_eps_0_s_200,96898018,96898018,0.35,4224
n_600_c_100000000_g_6_f_0.3_eps_0_s_300,96908201,96908201,0.37,4096
n_600_c_100000000_g_6_f_0.3_eps_1e-05_s_100,96911078,96911078,0.37,4224
n_600_c_100000000_g_6_f_0.3_eps_1e-05_s_200,96925240,96925240,0.32,4224
n_600_c_100000000_g_6_f_0.3_eps_1e-05_s_300,96932184,96932184,0.33,4224
n_600_c_1000000_g_10_f_0.1_eps_0.0001_s_100,1004276,1004276,0.35,4096
n_600_c_1000000_g_10_f_0.1_eps_0.0001_s_200,1010759,1010759,0.32,4352
n_600_c_1000000_g_10_f_0.1_eps_0.0001_s_300,1016366,1016366,0.32,4224
n_600_c_1000000_g_10_f_0.1_eps_0.001_s_100,1004474,1004474,0.34,4224
n_600_c_1000000_g_10_f_0.1_eps_0.001_s_200,1009921,1009921,0.35,3968
n_600_c_1000000_g_10_f_0.1_eps_0.001_s_300,1015573,1015573,0.36,3968
n_600_c_1000000_g_10_f_0.1_eps_0.01_s_100,1003475,1003504,0.34,4096
n_600_c_1000000_g_10_f_0.1_eps_0.01_s_200,1000884,1007049,0.31,4096
n_600_c_1000000_g_10_f_0.1_eps_0.01_s_300,1010345,1010345,0.32,4096
n_600_c_1000000_g_10_f_0.1_eps_0.1_s_100,954984,999895,0.29,3968
n_600_c_1000000_g_10_f_0.1_eps_0.1_s_200,950357,999227,0.32,3968
n_600_c_1000000_g_10_f_0.1_eps_0.1_s_300,997292,1001191,0.32,4224
n_600_c_1000000_g_10_f_0.1_eps_0_s_100,1004838,1004838,0.35,4224
n_600_c_1000000_g_10_f_0.1_eps_0_s_200,1011570,1011570,0.34,3968
n_600_c_1000000_g_10_f_0.1_eps_0_s_300,1015477,1015477,0.36,4096
n_600_c_1000000_g_10_f_0.1_eps_1e-05_s_100,1005110,1005110,0.37,4224
n_600_c_1000000_g_10_f_0.1_eps_1e-05_s_200,1010058,1010058,0.34,3968
n_600_c_1000000_g_10_f_0.1_eps_1e-05_s_300,1019404,1019404,0.34,4096
n_600_c_1000000_g_10_f_0.2_eps_0.0001_s_100,1006427,1006427,0.37,4096
n_600_c_1000000_g_10_f_0.2_eps_0.0001_s_200,1012447,1012447,0.35,4096
n_600_c_1000000_g_10_f_0.2_eps_0.0001_s_300,1017684,1017684,0.38,4096
n_600_c_1000000_g_10_f_0.2_eps_0.001_s_100,1004779,1004779,0.35,4096
n_600_c_1000000_g_10_f_0.2_eps_0.001_s_200,1011646,1011646,0.34,4096
n_600_c_1000000_g_10_f_0.2_eps_0.001_s_300,1017149,1017149,0.32,4096
n_600_c_1000000_g_10_f_0.2_eps_0.01_s_100,999790,1001932,0.33,4096
n_600_c_1000000_g_10_f_0.2_eps_0.01_s_200,1010743,1010743,0.32,4096
n_600_c_1000000_g_10_f_0.2_eps_0.01_s_300,1012532,1012532,0.32,4096
n_600_c_1000000_g_10_f_0.2_eps_0.1_s_100,971986,1001274,0.32,4096
n_600_c_1000000_g_10_f_0.2_eps_0.1_s_200,976058,999540,0.29,4096
n_600_c_1000000_g_10_f_0.2_eps_0.1_s_300,983367,1001008,0.33,4224
n_600_c_1000000_g_10_f_0.2_eps_0_s_100,1006543,1006543,0.32,4096
n_600_c_1000000_g_10_f_0.2_eps_0_s_200,1011310,1011310,0.36,4224
n_600_c_1000000_g_10_f_0.2_eps_0_s_300,1019766,1019766,0.34,4096
n_600_c_1000000_g_10_f_0.2_eps_1e-05_s_100,1005975,1005975,0.33,4096
n_600_c_1000000_g_10_f_0.2_eps_1e-05_s_200,1011170,1011170,0.34,4224
n_600_c_1000000_g_10_f_0.2_eps_1e-05_s_300,1020743,1020743,0.35,3968
n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_100,1007330,1007330,0.37,4096
n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_200,1015651,1015651,0.36,4096
n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_300,1019736,1019736,0.36,4096
n_600_c_1000000_g_10_f_0.3_eps_0.001_s_100,1006109,1006109,0.36,4096
n_600_c_1000000_g_10_f_0.3_eps_0.001_s_200,1013117,1013117,0.34,4224
n_600_c_1000000_g_10_f_0.3_eps_0.001_s_300,1022964,1022964,0.37,4096
n_600_c_1000000_g_10_f_0.3_eps_0.01_s_100,1002382,1002617,0.35,4096
n_600_c_1000000_g_10_f_0.3_eps_0.01_s_200,1010311,1010311,0.34,4096
n_600_c_1000000_g_10_f_0.3_eps_0.01_s_300,1016948,1016948,0.38,4352
n_600_c_1000000_g_10_f_0.3_eps_0.1_s_100,972963,1002009,0.35,3968
n_600_c_1000000_g_10_f_0.3_eps_0.1_s_200,997496,997520,0.36,4224
n_600_c_1000000_g_10_f_0.3_eps_0.1_s_300,989984,1003143,0.35,4096
n_600_c_1000000_g_10_f_0.3_eps_0_s_100,1007441,1007441,0.40,4224
n_600_c_1000000_g_10_f_0.3_eps_0_s_200,1013262,1013262,0.38,3968
n_600_c_1000000_g_10_f_0.3_eps_0_s_300,1019467,1019467,0.34,4096
n_600_c_1000000_g_10_f_0.3_eps_1e-05_s_100,1007024,1007024,0.34,4096
n_600_c_1000000_g_10_f_0.3_eps_1e-05_s_200,1012455,1012455,0.36,3968
n_600_c_1000000_g_10_f_0.3_eps_1e-05_s_300,1021826,1021826,0.35,4096
n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_100,1007912,1007912,0.37,4224
n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_200,1012692,1012692,0.36,4224
n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_300,1021175,1021175,0.37,4096
n_600_c_1000000_g_14_f_0.1_eps_0.001_s_100,1006909,1006909,0.37,4096
n_600_c_1000000_g_14_f_0.1_eps_0.001_s_200,1014503,1014503,0.35,4096
n_600_c_1000000_g_14_f_0.1_eps_0.001_s_300,1021055,1021055,0.38,4224
n_600_c_1000000_g_14_f_0.1_eps_0.01_s_100,998277,1004103,0.35,4224
n_600_c_1000000_g_14_f_0.1_eps_0.01_s_200,1009225,1009225,0.36,4096
n_600_c_1000000_g_14_f_0.1_eps_0.01_s_300,1010041,1014304,0.37,4224
n_600_c_1000000_g_14_f_0.1_eps_0.1_s_100,919299,999957,0.31,4096
n_600_c_1000000_g_14_f_0.1_eps_0.1_s_200,923865,999867,0.32,3968
n_600_c_1000000_g_14_f_0.1_eps_0.1_s_300,918339,1002857,0.35,3968
n_600_c_1000000_g_14_f_0.1_eps_0_s_100,1007509,1007509,0.35,4096
n_600_c_1000000_g_14_f_0.1_eps_0_s_200,1013819,1013819,0.39,4096
n_600_c_1000000_g_14_f_0.1_eps_0_s_300,1020746,1020746,0.34,3968
n_600_c_1000000_g_14_f_0.1_eps_1e-05_s_100,1007235,1007235,0.33,4224
n_600_c_1000000_g_14_f_0.1_eps_1e-05_s_200,1014703,1014703,0.34,4224
n_600_c_1000000_g_14_f_0.1_eps_1e-05_s_300,1022872,1022872,0.38,4096
n_600_c_1000000_g_14_f_0.2_eps_0.0001_s_100,1007236,1007236,0.36,4224
n_600_c_1000000_g_14_f_0.2_eps_0.0001_s_200,1014623,1014623,0.40,4096
n_600_c_1000000_g_14_f_0.2_eps_0.0001_s_300,1022476,1022476,0.36,4224
n_600_c_1000000_g_14_f_0.2_eps_0.001_s_100,1007544,1007544,0.42,4096
n_600_c_1000000_g_14_f_0.2_eps_0.001_s_200,1014814,1014814,0.36,4096
n_600_c_1000000_g_14_f_0.2_eps_0.001_s_300,1022579,1022579,0.36,4096
n_600_c_1000000_g_14_f_0.2_eps_0.01_s_100,1004601,1004992,0.36,3968
n_600_c_1000000_g_14_f_0.2_eps_0.01_s_200,1006232,1009936,0.41,4096
n_600_c_1000000_g_14_f_0.2_eps_0.01_s_300,1018557,1018557,0.41,4096
n_600_c_1000000_g_14_f_0.2_eps_0.1_s_100,916809,1000086,0.33,3968
n_600_c_1000000_g_14_f_0.2_eps_0.1_s_200,974213,998082,0.36,4096
n_600_c_1000000_g_14_f_0.2_eps_0.1_s_300,967441,999416,0.34,3968
n_600_c_1000000_g_14_f_0.2_eps_0_s_100,1008003,1008003,0.38,4224
n_600_c_1000000_g_14_f_0.2_eps_0_s_200,1014418,1014418,0.40,3968
n_600_c_1000000_g_14_f_0.2_eps_0_s_300,1022580,1022580,0.40,4096
n_600_c_1000000_g_14_f_0.2_eps_1e-05_s_100,1009073,1009073,0.39,3968
n_600_c_1000000_g_14_f_0.2_eps_1e-05_s_200,1014550,1014550,0.47,3968
n_600_c_1000000_g_14_f_0.2_eps_1e-05_s_300,1020588,1020588,0.46,4224
n_600_c_1000000_g_14_f_0.3_eps_0.0001_s_100,1007852,1007852,0.44,3968
n_600_c_1000000_g_14_f_0.3_eps_0.0001_s_200,1016047,1016047,0.47,4096
n_600_c_1000000_g_14_f_0.3_eps_0.0001_s_300,1023832,1023832,0.40,4096
n_600_c_1000000_g_14_f_0.3_eps_0.001_s_100,1007656,1007656,0.36,4096
n_600_c_1000000_g_14_f_0.3_eps_0.001_s_200,1016208,1016208,0.42,4096
n_600_c_1000000_g_14_f_0.3_eps_0.001_s_300,1023720,1023720,0.36,3968
n_600_c_1000000_g_14_f_0.3_eps_0.01_s_100,1006551,1006551,0.39,4096
n_600_c_1000000_g_14_f_0.3_eps_0.01_s_200,1013543,1013543,0.37,4096
n_600_c_1000000_g_14_f_0.3_eps_0.01_s_300,1019152,1019152,0.35,4096
n_600_c_1000000_g_14_f_0.3_eps_0.1_s_100,925005,1000053,0.35,3968
n_600_c_1000000_g_14_f_0.3_eps_0.1_s_200,962876,998199,0.32,4096
n_600_c_1000000_g_14_f_0.3_eps_0.1_s_300,958190,1007966,0.36,4096
n_600_c_1000000_g_14_f_0.3_eps_0_s_100,1008622,1008622,0.40,4096
n_600_c_1000000_g_14_f_0.3_eps_0_s_200,1016469,1016469,0.34,4096
n_600_c_1000000_g_14_f_0.3_eps_0_s_300,1024255,1024255,0.36,4224
n_600_c_1000000_g_14_f_0.3_eps_1e-05_s_100,1007619,1007619,0.36,4096
n_600_c_1000000_g_14_f_0.3_eps_1e-05_s_200,1014885,1014885,0.36,4096
n_600_c_1000000_g_14_f_0.3_eps_1e-05_s_300,1023978,1023978,0.34,4096
n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_100,503510,503510,0.29,3968
n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_200,506447,506447,0.28,4096
n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_300,508387,508387,0.24,3968
n_600_c_1000000_g_2_f_0.1_eps_0.001_s_100,503642,503642,0.30,3968
n_600_c_1000000_g_2_f_0.1_eps_0.001_s_200,506368,506368,0.28,4224
n_600_c_1000000_g_2_f_0.1_eps_0.001_s_300,509141,509141,0.26,4352
n_600_c_1000000_g_2_f_0.1_eps_0.01_s_100,513142,513142,0.27,4096
n_600_c_1000000_g_2_f_0.1_eps_0.01_s_200,516234,516234,0.25,3968
n_600_c_1000000_g_2_f_0.1_eps_0.01_s_300,519972,519972,0.26,4224
n_600_c_1000000_g_2_f_0.1_eps_0.1_s_100,603284,603289,0.25,4096
n_600_c_1000000_g_2_f_0.1_eps_0.1_s_200,606629,606629,0.25,4096
n_600_c_1000000_g_2_f_0.1_eps_0.1_s_300,609070,609078,0.25,4224
n_600_c_1000000_g_2_f_0.1_eps_0_s_100,503180,503180,0.24,4096
n_600_c_1000000_g_2_f_0.1_eps_0_s_200,505850,505850,0.29,4224
n_600_c_1000000_g_2_f_0.1_eps_0_s_300,509478,509478,0.29,4224
n_600_c_1000000_g_2_f_0.1_eps_1e-05_s_100,503326,503326,0.29,4096
n_600_c_1000000_g_2_f_0.1_eps_1e-05_s_200,505599,505599,0.25,4096
n_600_c_1000000_g_2_f_0.1_eps_1e-05_s_300,509836,509836,0.30,4224
n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_100,506251,506251,0.28,4224
n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_200,512319,512319,0.29,4096
n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_300,519220,519220,0.25,4224
n_600_c_1000000_g_2_f_0.2_eps_0.001_s_100,507376,507376,0.27,4096
n_600_c_1000000_g_2_f_0.2_eps_0.001_s_200,513829,513829,0.29,4096
n_600_c_1000000_g_2_f_0.2_eps_0.001_s_300,520015,520015,0.28,4096
n_600_c_1000000_g_2_f_0.2_eps_0.01_s_100,516490,516490,0.27,4096
n_600_c_1000000_g_2_f_0.2_eps_0.01_s_200,522493,522493,0.29,4096
n_600_c_1000000_g_2_f_0.2_eps_0.01_s_300,529812,529812,0.28,3968
n_600_c_1000000_g_2_f_0.2_eps_0.1_s_100,605903,605904,0.30,4096
n_600_c_1000000_g_2_f_0.2_eps_0.1_s_200,612884,612892,0.25,3968
n_600_c_1000000_g_2_f_0.2_eps_0.1_s_300,619790,619790,0.29,4224
n_600_c_1000000_g_2_f_0.2_eps_0_s_100,506314,506314,0.26,4096
n_600_c_1000000_g_2_f_0.2_eps_0_s_200,511827,511827,0.31,3968
n_600_c_1000000_g_2_f_0.2_eps_0_s_300,517344,517344,0.30,4096
n_600_c_1000000_g_2_f_0.2_eps_1e-05_s_100,505842,505842,0.27,4096
n_600_c_1000000_g_2_f_0.2_eps_1e-05_s_200,512247,512247,0.30,4096
n_600_c_1000000_g_2_f_0.2_eps_1e-05_s_300,519245,519245,0.27,4096
n_600_c_1000000_g_2_f_0.3_eps_0.0001_s_100,509789,509789,0.35,4096
n_600_c_1000000_g_2_f_0.3_eps_0.0001_s_200,518075,518075,0.35,3968
n_600_c_1000000_g_2_f_0.3_eps_0.0001_s_300,528574,528574,0.39,4096
n_600_c_1000000_g_2_f_0.3_eps_0.001_s_100,510679,510679,0.39,4096
n_600_c_1000000_g_2_f_0.3_eps_0.001_s_200,519675,519675,0.35,4224
n_600_c_1000000_g_2_f_0.3_eps_0.001_s_300,527431,527431,0.36,4224
n_600_c_1000000_g_2_f_0.3_eps_0.01_s_100,519300,519300,0.35,4096
n_600_c_1000000_g_2_f_0.3_eps_0.01_s_200,528466,528466,0.35,4096
n_600_c_1000000_g_2_f_0.3_eps_0.01_s_300,539524,539524,0.34,3968
n_600_c_1000000_g_2_f_0.3_eps_0.1_s_100,609811,609813,0.29,4096
n_600_c_1000000_g_2_f_0.3_eps_0.1_s_200,618741,618743,0.33,4096
n_600_c_1000000_g_2_f_0.3_eps_0.1_s_300,625723,625751,0.31,4096
n_600_c_1000000_g_2_f_0.3_eps_0_s_100,508717,508717,0.29,4224
n_600_c_1000000_g_2_f_0.3_eps_0_s_200,519233,519233,0.28,4224
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527843,527843,0.26,4096
n_600_c_1000000_g_2_f_0.3_eps_1e-05_s_100,508361,508361,0.27,4224
n_600_c_1000000_g_2_f_0.3_eps_1e-05_s_200,517661,517661,0.30,4096
n_600_c_1000000_g_2_f_0.3_eps_1e-05_s_300,527435,527435,0.33,3968
n_600_c_1000000_g_6_f_0.1_eps_0.0001_s_100,976081,976323,0.36,4096
n_600_c_1000000_g_6_f_0.1_eps_0.0001_s_200,981568,981987,0.29,4096
n_600_c_1000000_g_6_f_0.1_eps_0.0001_s_300,985112,985273,0.33,3840
n_600_c_1000000_g_6_f_0.1_eps_0.001_s_100,999890,1000074,0.31,4096
n_600_c_1000000_g_6_f_0.1_eps_0.001_s_200,1005301,1005301,0.32,4224
n_600_c_1000000_g_6_f_0.1_eps_0.001_s_300,980620,980962,0.32,4096
n_600_c_1000000_g_6_f_0.1_eps_0.01_s_100,985464,985656,0.33,4096
n_600_c_1000000_g_6_f_0.1_eps_0.01_s_200,989631,989844,0.28,4096
n_600_c_1000000_g_6_f_0.1_eps_0.01_s_300,974861,1006013,0.33,4096
n_600_c_1000000_g_6_f_0.1_eps_0.1_s_100,922752,985265,0.30,4096
n_600_c_1000000_g_6_f_0.1_eps_0.1_s_200,988401,988409,0.30,4096
n_600_c_1000000_g_6_f_0.1_eps_0.1_s_300,960915,992248,0.29,3968
n_600_c_1000000_g_6_f_0.1_eps_0_s_100,973695,973695,0.35,4096
n_600_c_1000000_g_6_f_0.1_eps_0_s_200,979543,979981,0.33,4096
n_600_c_1000000_g_6_f_0.1_eps_0_s_300,984845,985187,0.38,4096
n_600_c_1000000_g_6_f_0.1_eps_1e-05_s_100,974487,974487,0.35,4096
n_600_c_1000000_g_6_f_0.1_eps_1e-05_s_200,979562,980018,0.34,4224
n_600_c_1000000_g_6_f_0.1_eps_1e-05_s_300,983728,984454,0.41,4224
n_600_c_1000000_g_6_f_0.2_eps_0.0001_s_100,978377,978561,0.36,3968
n_600_c_1000000_g_6_f_0.2_eps_0.0001_s_200,987809,988246,0.34,3968
n_600_c_1000000_g_6_f_0.2_eps_0.0001_s_300,996898,997565,0.37,4096
n_600_c_1000000_g_6_f_0.2_eps_0.001_s_100,1002598,1002598,0.40,4096
n_600_c_1000000_g_6_f_0.2_eps_0.001_s_200,980945,981373,0.31,3968
n_600_c_1000000_g_6_f_0.2_eps_0.001_s_300,1011011,1011011,0.35,4096
n_600_c_1000000_g_6_f_0.2_eps_0.01_s_100,998868,999070,0.32,4224
n_600_c_1000000_g_6_f_0.2_eps_0.01_s_200,1005024,1005024,0.34,4096
n_600_c_1000000_g_6_f_0.2_eps_0.01_s_300,1009433,1009433,0.33,4096
n_600_c_1000000_g_6_f_0.2_eps_0.1_s_100,987451,987474,0.29,4352
n_600_c_1000000_g_6_f_0.2_eps_0.1_s_200,926333,988856,0.32,4096
n_600_c_1000000_g_6_f_0.2_eps_0.1_s_300,937606,1000016,0.31,4096
n_600_c_1000000_g_6_f_0.2_eps_0_s_100,976827,977176,0.31,4096
n_600_c_1000000_g_6_f_0.2_eps_0_s_200,984354,984539,0.34,4096
n_600_c_1000000_g_6_f_0.2_eps_0_s_300,990899,991416,0.33,4096
n_600_c_1000000_g_6_f_0.2_eps_1e-05_s_100,977399,977608,0.32,4096
n_600_c_1000000_g_6_f_0.2_eps_1e-05_s_200,986556,986907,0.33,4096
n_600_c_1000000_g_6_f_0.2_eps_1e-05_s_300,993289,994105,0.33,4096
n_600_c_1000000_g_6_f_0.3_eps_0.0001_s_100,980893,981238,0.38,4096
n_600_c_1000000_g_6_f_0.3_eps_0.0001_s_200,992509,993051,0.37,4096
n_600_c_1000000_g_6_f_0.3_eps_0.0001_s_300,1001961,1002519,0.34,4096
n_600_c_1000000_g_6_f_0.3_eps_0.001_s_100,1003603,1003603,0.37,3968
n_600_c_1000000_g_6_f_0.3_eps_0.001_s_200,984518,984891,0.32,4096
n_600_c_1000000_g_6_f_0.3_eps_0.001_s_300,994736,995226,0.33,4096
n_600_c_1000000_g_6_f_0.3_eps_0.01_s_100,970583,1001651,0.34,4096
n_600_c_1000000_g_6_f_0.3_eps_0.01_s_200,1003020,1003036,0.36,4096
n_600_c_1000000_g_6_f_0.3_eps_0.01_s_300,984276,984541,0.36,4096
n_600_c_1000000_g_6_f_0.3_eps_0.1_s_100,990920,990987,0.34,4096
n_600_c_1000000_g_6_f_0.3_eps_0.1_s_200,931366,993854,0.32,4096
n_600_c_1000000_g_6_f_0.3_eps_0.1_s_300,1009732,1009732,0.31,4224
n_600_c_1000000_g_6_f_0.3_eps_0_s_100,979293,979391,0.35,4096
n_600_c_1000000_g_6_f_0.3_eps_0_s_200,990653,990972,0.34,4096
n_600_c_1000000_g_6_f_0.3_eps_0_s_300,1002237,1002436,0.32,3968
n_600_c_1000000_g_6_f_0.3_eps_1e-05_s_100,980141,980322,0.31,4096
n_600_c_1000000_g_6_f_0.3_eps_1e-05_s_200,990812,991122,0.33,4096
n_600_c_1000000_g_6_f_0.3_eps_1e-05_s_300,1002678,1003289,0.35,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.0001_s_100,9997295099,9997295786,0.47,4096
n_800_c_10000000000_g_10_f_0.1_eps_0.0001_s_200,9985307017,9985308121,0.44,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.0001_s_300,9983318668,9983320475,0.44,4352
n_800_c_10000000000_g_10_f_0.1_eps_0.001_s_100,9991888629,9991888979,0.44,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.001_s_200,9990025841,9990027253,0.43,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.001_s_300,9981444442,9981444442,0.46,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.01_s_100,9976571625,9996103226,0.42,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.01_s_200,9950017418,9989080655,0.44,4352
n_800_c_10000000000_g_10_f_0.1_eps_0.01_s_300,9962525677,9962525677,0.43,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.1_s_100,9566411024,9996098465,0.36,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.1_s_200,9507821862,9996103015,0.36,4224
n_800_c_10000000000_g_10_f_0.1_eps_0.1_s_300,9507826449,9976576342,0.39,4224
n_800_c_10000000000_g_10_f_0.1_eps_0_s_100,9980482848,9980482848,0.44,4096
n_800_c_10000000000_g_10_f_0.1_eps_0_s_200,9980494953,9980494953,0.45,3968
n_800_c_10000000000_g_10_f_0.1_eps_0_s_300,9980507499,9980507499,0.42,4224
n_800_c_10000000000_g_10_f_0.1_eps_1e-05_s_100,9994082905,9994083386,0.44,4224
n_800_c_10000000000_g_10_f_0.1_eps_1e-05_s_200,9994093906,9994095284,0.44,4096
n_800_c_10000000000_g_10_f_0.1_eps_1e-05_s_300,9994711762,9994713496,0.46,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.0001_s_100,9990299119,9990299706,0.46,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.0001_s_200,9992844854,9992846077,0.48,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.0001_s_300,9997333649,9997335736,0.43,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.001_s_100,9996735097,9996735688,0.48,4096
n_800_c_10000000000_g_10_f_0.2_eps_0.001_s_200,9996751041,9996752106,0.46,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.001_s_300,9975828997,9995361856,0.48,4096
n_800_c_10000000000_g_10_f_0.2_eps_0.01_s_100,9954700716,9993763546,0.45,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.01_s_200,9935183140,9993777437,0.50,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.01_s_300,9996131961,9996132803,0.48,4096
n_800_c_10000000000_g_10_f_0.2_eps_0.1_s_100,9976571730,9996102989,0.42,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.1_s_200,9761736098,9996110984,0.46,4224
n_800_c_10000000000_g_10_f_0.2_eps_0.1_s_300,9683619969,9996119985,0.41,4224
n_800_c_10000000000_g_10_f_0.2_eps_0_s_100,9980486001,9980486001,0.47,4096
n_800_c_10000000000_g_10_f_0.2_eps_0_s_200,9980500812,9980500812,0.48,4224
n_800_c_10000000000_g_10_f_0.2_eps_0_s_300,9980519416,9980519416,0.42,4224
n_800_c_10000000000_g_10_f_0.2_eps_1e-05_s_100,9992886199,9992886863,0.48,4224
n_800_c_10000000000_g_10_f_0.2_eps_1e-05_s_200,9993303274,9993304547,0.44,4224
n_800_c_10000000000_g_10_f_0.2_eps_1e-05_s_300,9992718316,9992719529,0.48,4096
n_800_c_10000000000_g_10_f_0.3_eps_0.0001_s_100,9991833347,9991833863,0.46,4224
n_800_c_10000000000_g_10_f_0.3_eps_0.0001_s_200,9981321194,9981321194,0.43,4224
n_800_c_10000000000_g_10_f_0.3_eps_0.0001_s_300,9994873560,9994874824,0.45,4096
n_800_c_10000000000_g_10_f_0.3_eps_0.001_s_100,9984394201,9984394728,0.47,4352
n_800_c_10000000000_g_10_f_0.3_eps_0.001_s_200,9985351342,9985352731,0.44,4224
n_800_c_10000000000_g_10_f_0.3_eps_0.001_s_300,9996777457,9996779697,0.46,4096
n_800_c_10000000000_g_10_f_0.3_eps_0.01_s_100,9984391794,9984392157,0.47,4224
n_800_c_10000000000_g_10_f_0.3_eps_0.01_s_200,9943001318,9982062017,0.51,4224
n_800_c_10000000000_g_10_f_0.3_eps_0.01_s_300,9969581363,9989113240,0.44,4096
n_800_c_10000000000_g_10_f_0.3_eps_0.1_s_100,9527357125,9996107086,0.44,4352
n_800_c_10000000000_g_10_f_0.3_eps_0.1_s_200,9351588760,9976588525,0.44,4224
n_800_c_10000000000_g_10_f_0.3_eps_0.1_s_300,9566446129,9996133377,0.45,4224
n_800_c_10000000000_g_10_f_0.3_eps_0_s_100,9980488777,9980488777,0.48,4224
n_800_c_10000000000_g_10_f_0.3_eps_0_s_200,9980510419,9980510419,0.42,4352
n_800_c_10000000000_g_10_f_0.3_eps_0_s_300,9980528128,9980528128,0.47,4224
n_800_c_10000000000_g_10_f_0.3_eps_1e-05_s_100,9991889142,9991889617,0.45,4224
n_800_c_10000000000_g_10_f_0.3_eps_1e-05_s_200,9991909164,9991909782,0.42,4352
n_800_c_10000000000_g_10_f_0.3_eps_1e-05_s_300,9992230729,9992232575,0.46,4352
n_800_c_10000000000_g_14_f_0.1_eps_0.0001_s_100,9998395869,9999617289,0.47,4096
n_800_c_10000000000_g_14_f_0.1_eps_0.0001_s_200,9998737942,9999960374,0.47,4224
n_800_c_10000000000_g_14_f_0.1_eps_0.0001_s_300,9998739554,9999963015,0.49,4224
n_800_c_10000000000_g_14_f_0.1_eps_0.001_s_100,9994968895,9999852235,0.47,4096
n_800_c_10000000000_g_14_f_0.1_eps_0.001_s_200,9995731551,9999395155,0.46,4096
n_800_c_10000000000_g_14_f_0.1_eps_0.001_s_300,9995992777,9999657057,0.47,4352
n_800_c_10000000000_g_14_f_0.1_eps_0.01_s_100,9940440163,9999034119,0.48,4224
n_800_c_10000000000_g_14_f_0.1_eps_0.01_s_200,9974533060,9998947806,0.46,4224
