instance_name,greedy_profit,sa_profit
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_300,60054307,60054197
n_1200_c_100000000_g_2_f_0.3_eps_0_s_100,50018157,50018091
n_1200_c_100000000_g_2_f_0.3_eps_0_s_200,50037789,50037633
n_1200_c_100000000_g_2_f_0.3_eps_0_s_300,50051414,50051268
n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_100,50018729,50018707
n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_200,50038028,50037960
n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_300,50053597,50053472
n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_100,97193337,96971245
n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_200,97202416,96998169
n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_300,97211270,96985086
n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_100,99783233,97381050
n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_200,99691118,97687233
n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_300,99999904,97593909
n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_100,99007997,99756012
n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_200,99016637,98763238
n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_300,99023847,97768263
n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_100,91881684,92506131
n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_200,91888655,89387638
n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_300,91895324,87519328
n_1200_c_100000000_g_6_f_0.1_eps_0_s_100,96883462,96881202
n_1200_c_100000000_g_6_f_0.1_eps_0_s_200,96891993,96887523
n_1200_c_100000000_g_6_f_0.1_eps_0_s_300,96899826,96893720
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_100,96914893,96890838
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_200,96922484,96891428
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96927843,96897502
n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97190253,96947924
n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_200,97215054,96970308
n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_300,97220433,96983693
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_100,99890055,97688090
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_200,100004842,97800752
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_300,100016342,97513538
n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_100,98013323,98761576
n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_200,99027518,97774234
n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_300,99041064,97661503
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_100,91887629,95012116
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_200,95023633,96897822
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_300,98160963,90034366
n_1200_c_100000000_g_6_f_0.2_eps_0_s_100,96889755,96887687
n_1200_c_100000000_g_6_f_0.2_eps_0_s_200,96903211,96898882
n_1200_c_100000000_g_6_f_0.2_eps_0_s_300,96916203,96910211
n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96921709,96894255
n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_200,96933075,96911269
n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_300,96950644,96918935
n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97195170,96962970
n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_200,97214297,96960299
n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_300,97206486,96980324
n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_100,99895111,97492845
n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_200,99815585,97511073
n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_300,100022382,97630079
n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_100,98144209,97642917
n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_200,99041305,97663189
n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_300,99057439,96677334
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_100,98144524,92518983
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,95035037,89409020
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_300,95057140,94430974
n_1200_c_100000000_g_6_f_0.3_eps_0_s_100,96895395,96893158
n_1200_c_100000000_g_6_f_0.3_eps_0_s_200,96916654,96912338
n_1200_c_100000000_g_6_f_0.3_eps_0_s_300,96936584,96930730
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_100,96925831,96901801
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_200,96944653,96920674
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_300,96965514,96937329
n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_100,1008910,1000265
n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_200,1018754,1000397
n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_300,1028106,1001507
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_100,1008963,1000086
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_200,1018280,1000282
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_300,1025023,1000742
n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_100,1005396,999722
n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_200,1011550,1000610
n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_300,1015321,1001598
n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_100,942324,980654
n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_200,981584,986313
n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_300,971088,1000444
n_1200_c_1000000_g_10_f_0.1_eps_0_s_100,1009266,999893
n_1200_c_1000000_g_10_f_0.1_eps_0_s_200,1017482,999398
n_1200_c_1000000_g_10_f_0.1_eps_0_s_300,1026539,999653
n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_100,1008781,1000192
n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_200,1018409,999919
n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_300,1026437,1000253
n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_100,1010858,999846
n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_200,1020172,1000229
n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_300,1031071,1000670
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010868,1000340
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_200,1019713,1000251
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_300,1031611,1001442
n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_100,1004356,1000289
n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_200,1014970,1000125
n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_300,1021725,999769
n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_100,946323,999863
n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_200,974323,1000885
n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_300,1012223,970141
n_1200_c_1000000_g_10_f_0.2_eps_0_s_100,1011170,1000710
n_1200_c_1000000_g_10_f_0.2_eps_0_s_200,1022494,999830
n_1200_c_1000000_g_10_f_0.2_eps_0_s_300,1032080,1000429
n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_100,1009833,1000192
n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_200,1021826,1000550
n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_300,1031105,1000515
n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_100,1011723,1000383
n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_200,1022621,999975
n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_300,1036108,999421
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_100,1010314,1000297
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_200,1023173,1000735
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_300,1036317,1000424
n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_100,1009258,1000210
n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_200,1021493,1001696
n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_300,1027191,998752
n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_100,999435,957795
n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_200,987679,980578
n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_300,1007196,983832
n_1200_c_1000000_g_10_f_0.3_eps_0_s_100,1012023,1000524
n_1200_c_1000000_g_10_f_0.3_eps_0_s_200,1023922,1000145
n_1200_c_1000000_g_10_f_0.3_eps_0_s_300,1032534,1000696
n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_100,1011546,999800
n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_200,1023521,999590
n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_300,1036718,1001709
n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_100,1013204,999999
n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_200,1026486,1000865
n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_300,1038173,999994
n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_100,1011592,1000492
n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_200,1024922,1000680
n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_300,1039637,1000596
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_100,1001524,999788
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_200,1013732,999203
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_300,1017357,1001172
n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_100,914390,979833
n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_200,921836,960995
n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_300,936643,982582
n_1200_c_1000000_g_14_f_0.1_eps_0_s_100,1013080,999555
n_1200_c_1000000_g_14_f_0.1_eps_0_s_200,1028612,999984
n_1200_c_1000000_g_14_f_0.1_eps_0_s_300,1038297,1000242
n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_100,1013212,999860
n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_200,1026654,1001136
n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_300,1040264,999922
n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_100,1014484,1000656
n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_200,1029815,1000174
n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_300,1044318,1000511
n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_100,1013921,1000019
n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_200,1027979,1001452
n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_300,1036646,999434
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_100,1008487,1000059
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_200,1016504,1000094
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_300,1030075,1001339
n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_100,922949,943884
n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_200,939391,1000388
n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_300,956578,1000571
n_1200_c_1000000_g_14_f_0.2_eps_0_s_100,1013246,999799
n_1200_c_1000000_g_14_f_0.2_eps_0_s_200,1030417,999923
n_1200_c_1000000_g_14_f_0.2_eps_0_s_300,1043825,1001990
n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_100,1014328,1000127
n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_200,1030843,999606
n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_300,1046110,1001006
n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_100,1014184,1000312
n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_200,1031402,999781
n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_300,1043866,999228
n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_100,1014531,999878
n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_200,1027556,1000645
n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_300,1043357,1001617
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_100,1011931,1000758
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_200,1021811,1000092
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_300,1031731,1001700
n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_100,931002,947291
n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_200,967655,999855
n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_300,975340,981810
n_1200_c_1000000_g_14_f_0.3_eps_0_s_100,1014410,999603
n_1200_c_1000000_g_14_f_0.3_eps_0_s_200,1029136,999717
n_1200_c_1000000_g_14_f_0.3_eps_0_s_300,1042922,1001084
n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_100,1013847,1000048
n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_200,1030520,1000132
n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_300,1046953,1001719
n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_100,506176,506175
n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_200,511468,511307
n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_300,516847,516814
n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_100,507234,507141
n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_200,513095,512989
n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_300,519195,519062
n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_100,516089,516082
n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_200,521369,521207
n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_300,528895,528669
n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_100,606207,606198
n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_200,613096,613051
n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_300,616919,616746
n_1200_c_1000000_g_2_f_0.1_eps_0_s_100,505852,505780
n_1200_c_1000000_g_2_f_0.1_eps_0_s_200,512691,512559
n_1200_c_1000000_g_2_f_0.1_eps_0_s_300,519504,519348
n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_100,506318,506256
n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_200,513839,513734
n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_300,517481,517409
n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_100,511623,511552
n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_200,524649,524636
n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_300,536638,536398
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_100,512815,512744
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_200,525790,525768
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_300,536972,536683
n_1200_c_1000000_g_2_f_0.2_eps_0.01_s_100,522513,522473
n_1200_c_1000000_g_2_f_0.2_eps_0.01_s_200,534400,534352
n_1200_c_1000000_g_2_f_0.2_eps_0.01_s_300,547698,547656
n_1200_c_1000000_g_2_f_0.2_eps_0.1_s_100,612103,612082
n_1200_c_1000000_g_2_f_0.2_eps_0.1_s_200,625156,624977
n_1200_c_1000000_g_2_f_0.2_eps_0.1_s_300,636623,636523
n_1200_c_1000000_g_2_f_0.2_eps_0_s_100,512424,512349
n_1200_c_1000000_g_2_f_0.2_eps_0_s_200,524473,524426
n_1200_c_1000000_g_2_f_0.2_eps_0_s_300,538450,538244
n_1200_c_1000000_g_2_f_0.2_eps_1e-05_s_100,511727,511696
n_1200_c_1000000_g_2_f_0.2_eps_1e-05_s_200,525786,525668
n_1200_c_1000000_g_2_f_0.2_eps_1e-05_s_300,534947,534813
n_1200_c_1000000_g_2_f_0.3_eps_0.0001_s_100,518101,518010
n_1200_c_1000000_g_2_f_0.3_eps_0.0001_s_200,538140,538070
n_1200_c_1000000_g_2_f_0.3_eps_0.0001_s_300,556677,556516
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_100,519967,519948
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_200,538811,538664
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_300,553339,553281
n_1200_c_1000000_g_2_f_0.3_eps_0.01_s_100,528822,528732
n_1200_c_1000000_g_2_f_0.3_eps_0.01_s_200,546297,546119
n_1200_c_1000000_g_2_f_0.3_eps_0.01_s_300,563157,563134
n_1200_c_1000000_g_2_f_0.3_eps_0.1_s_100,618212,618136
n_1200_c_1000000_g_2_f_0.3_eps_0.1_s_200,635299,635264
n_1200_c_1000000_g_2_f_0.3_eps_0.1_s_300,653192,653097
n_1200_c_1000000_g_2_f_0.3_eps_0_s_100,518387,518294
n_1200_c_1000000_g_2_f_0.3_eps_0_s_200,537023,536853
n_1200_c_1000000_g_2_f_0.3_eps_0_s_300,551459,551445
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_100,518245,518204
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_200,536867,536770
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_300,555475,555204
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_100,980269,975812
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_200,989490,983351
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_300,997672,989098
n_1200_c_1000000_g_6_f_0.1_eps_0.001_s_100,975846,982783
n_1200_c_1000000_g_6_f_0.1_eps_0.001_s_200,984809,986121
n_1200_c_1000000_g_6_f_0.1_eps_0.001_s_300,992816,991897
n_1200_c_1000000_g_6_f_0.1_eps_0.01_s_100,987890,972491
n_1200_c_1000000_g_6_f_0.1_eps_0.01_s_200,985303,1000559
n_1200_c_1000000_g_6_f_0.1_eps_0.01_s_300,1004748,996099
n_1200_c_1000000_g_6_f_0.1_eps_0.1_s_100,956463,999335
n_1200_c_1000000_g_6_f_0.1_eps_0.1_s_200,931546,1000796
n_1200_c_1000000_g_6_f_0.1_eps_0.1_s_300,939270,944047
n_1200_c_1000000_g_6_f_0.1_eps_0_s_100,976725,974808
n_1200_c_1000000_g_6_f_0.1_eps_0_s_200,987465,982852
n_1200_c_1000000_g_6_f_0.1_eps_0_s_300,995444,987961
n_1200_c_1000000_g_6_f_0.1_eps_1e-05_s_100,977788,975281
n_1200_c_1000000_g_6_f_0.1_eps_1e-05_s_200,985953,981263
n_1200_c_1000000_g_6_f_0.1_eps_1e-05_s_300,994801,988455
n_1200_c_1000000_g_6_f_0.2_eps_0.0001_s_100,985978,982463
n_1200_c_1000000_g_6_f_0.2_eps_0.0001_s_200,998942,992602
n_1200_c_1000000_g_6_f_0.2_eps_0.0001_s_300,1014025,1001474
n_1200_c_1000000_g_6_f_0.2_eps_0.001_s_100,983002,990145
n_1200_c_1000000_g_6_f_0.2_eps_0.001_s_200,996218,998031
n_1200_c_1000000_g_6_f_0.2_eps_0.001_s_300,1011248,1000879
n_1200_c_1000000_g_6_f_0.2_eps_0.01_s_100,984344,990118
n_1200_c_1000000_g_6_f_0.2_eps_0.01_s_200,997079,1000400
n_1200_c_1000000_g_6_f_0.2_eps_0.01_s_300,989815,999659
n_1200_c_1000000_g_6_f_0.2_eps_0.1_s_100,994543,912750
n_1200_c_1000000_g_6_f_0.2_eps_0.1_s_200,975861,949832
n_1200_c_1000000_g_6_f_0.2_eps_0.1_s_300,986725,1000098
n_1200_c_1000000_g_6_f_0.2_eps_0_s_100,983029,980889
n_1200_c_1000000_g_6_f_0.2_eps_0_s_200,999559,994818
n_1200_c_1000000_g_6_f_0.2_eps_0_s_300,1012806,1001680
n_1200_c_1000000_g_6_f_0.2_eps_1e-05_s_100,983868,981779
n_1200_c_1000000_g_6_f_0.2_eps_1e-05_s_200,998383,993922
n_1200_c_1000000_g_6_f_0.2_eps_1e-05_s_300,1011685,999540
n_1200_c_1000000_g_6_f_0.3_eps_0.0001_s_100,992122,987377
n_1200_c_1000000_g_6_f_0.3_eps_0.0001_s_200,1011025,1000320
n_1200_c_1000000_g_6_f_0.3_eps_0.0001_s_300,1022590,999112
n_1200_c_1000000_g_6_f_0.3_eps_0.001_s_100,984252,993616
n_1200_c_1000000_g_6_f_0.3_eps_0.001_s_200,1006969,1001741
n_1200_c_1000000_g_6_f_0.3_eps_0.001_s_300,1020439,999224
n_1200_c_1000000_g_6_f_0.3_eps_0.01_s_100,1007444,984586
n_1200_c_1000000_g_6_f_0.3_eps_0.01_s_200,1015032,1001597
n_1200_c_1000000_g_6_f_0.3_eps_0.01_s_300,1022185,1001305
n_1200_c_1000000_g_6_f_0.3_eps_0.1_s_100,937618,987115
n_1200_c_1000000_g_6_f_0.3_eps_0.1_s_200,954823,910394
n_1200_c_1000000_g_6_f_0.3_eps_0.1_s_300,973735,997431
n_1200_c_1000000_g_6_f_0.3_eps_0_s_100,989022,987004
n_1200_c_1000000_g_6_f_0.3_eps_0_s_200,1007784,999271
n_1200_c_1000000_g_6_f_0.3_eps_0_s_300,1020684,1002114
n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_100,989075,986728
n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_200,1007371,999426
n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_300,1020464,1000711
n_400_c_10000000000_g_10_f_0.1_eps_0.0001_s_100,9994881847,9988940604
n_400_c_10000000000_g_10_f_0.1_eps_0.0001_s_200,9980830846,9991474026
n_400_c_10000000000_g_10_f_0.1_eps_0.0001_s_300,9988367726,9996477511
n_400_c_10000000000_g_10_f_0.1_eps_0.001_s_100,9991102136,9984221892
n_400_c_10000000000_g_10_f_0.1_eps_0.001_s_200,9990171838,9986569030
n_400_c_10000000000_g_10_f_0.1_eps_0.001_s_300,9998772682,9993758195
n_400_c_10000000000_g_10_f_0.1_eps_0.01_s_100,9960162707,9886721555
n_400_c_10000000000_g_10_f_0.1_eps_0.01_s_200,9967980897,9899223710
n_400_c_10000000000_g_10_f_0.1_eps_0.01_s_300,9889860593,9940631625
n_400_c_10000000000_g_10_f_0.1_eps_0.1_s_100,9625002747,9781252138
n_400_c_10000000000_g_10_f_0.1_eps_0.1_s_200,9976567762,9140629292
n_400_c_10000000000_g_10_f_0.1_eps_0.1_s_300,9449227419,9703131816
n_400_c_10000000000_g_10_f_0.1_eps_0_s_100,9980476320,9980472078
n_400_c_10000000000_g_10_f_0.1_eps_0_s_200,9980484951,9980474841
n_400_c_10000000000_g_10_f_0.1_eps_0_s_300,9980493842,9980477569
n_400_c_10000000000_g_10_f_0.1_eps_1e-05_s_100,9988676326,9981971511
n_400_c_10000000000_g_10_f_0.1_eps_1e-05_s_200,9988885540,9981975147
n_400_c_10000000000_g_10_f_0.1_eps_1e-05_s_300,9987890091,9981676055
n_400_c_10000000000_g_10_f_0.2_eps_0.0001_s_100,9989353867,9981942901
n_400_c_10000000000_g_10_f_0.2_eps_0.0001_s_200,9981363815,9980948909
n_400_c_10000000000_g_10_f_0.2_eps_0.0001_s_300,9996904093,9999484556
n_400_c_10000000000_g_10_f_0.2_eps_0.001_s_100,9977822409,9983755538
n_400_c_10000000000_g_10_f_0.2_eps_0.001_s_200,9998300702,9984698267
n_400_c_10000000000_g_10_f_0.2_eps_0.001_s_300,9995025734,9984703212
n_400_c_10000000000_g_10_f_0.2_eps_0.01_s_100,9970320906,9942192559
n_400_c_10000000000_g_10_f_0.2_eps_0.01_s_200,9914859493,9942978482
n_400_c_10000000000_g_10_f_0.2_eps_0.01_s_300,9997679470,9984388298
n_400_c_10000000000_g_10_f_0.2_eps_0.1_s_100,9250004363,9488285046
n_400_c_10000000000_g_10_f_0.2_eps_0.1_s_200,9566416369,9390634263
n_400_c_10000000000_g_10_f_0.2_eps_0.1_s_300,9761735777,9367203358
n_400_c_10000000000_g_10_f_0.2_eps_0_s_100,9980477578,9980473756
n_400_c_10000000000_g_10_f_0.2_eps_0_s_200,9980488846,9980478987
n_400_c_10000000000_g_10_f_0.2_eps_0_s_300,9980499863,9980487495
n_400_c_10000000000_g_10_f_0.2_eps_1e-05_s_100,9988179074,9982074072
n_400_c_10000000000_g_10_f_0.2_eps_1e-05_s_200,9988388501,9982479040
n_400_c_10000000000_g_10_f_0.2_eps_1e-05_s_300,9987795336,9981882611
n_400_c_10000000000_g_10_f_0.3_eps_0.0001_s_100,9996886424,9998476058
n_400_c_10000000000_g_10_f_0.3_eps_0.0001_s_200,9991896100,9993481650
n_400_c_10000000000_g_10_f_0.3_eps_0.0001_s_300,9997907029,9984957380
n_400_c_10000000000_g_10_f_0.3_eps_0.001_s_100,9976416444,9984225179
n_400_c_10000000000_g_10_f_0.3_eps_0.001_s_200,9988773471,9993294727
n_400_c_10000000000_g_10_f_0.3_eps_0.001_s_300,9977847971,9975178911
n_400_c_10000000000_g_10_f_0.3_eps_0.01_s_100,9988290540,9901568961
n_400_c_10000000000_g_10_f_0.3_eps_0.01_s_200,9965644480,9907826266
n_400_c_10000000000_g_10_f_0.3_eps_0.01_s_300,9958623367,9959396672
n_400_c_10000000000_g_10_f_0.3_eps_0.1_s_100,9644538092,9792974964
n_400_c_10000000000_g_10_f_0.3_eps_0.1_s_200,9546889022,9398450821
n_400_c_10000000000_g_10_f_0.3_eps_0.1_s_300,9800801748,9933613439
n_400_c_10000000000_g_10_f_0.3_eps_0_s_100,9980480074,9980475531
n_400_c_10000000000_g_10_f_0.3_eps_0_s_200,9980490090,9980481511
n_400_c_10000000000_g_10_f_0.3_eps_0_s_300,9980504562,9980492883
n_400_c_10000000000_g_10_f_0.3_eps_1e-05_s_100,9987379693,9982576183
n_400_c_10000000000_g_10_f_0.3_eps_1e-05_s_200,9986689711,9982583420
n_400_c_10000000000_g_10_f_0.3_eps_1e-05_s_300,9987600737,9982689612
n_400_c_10000000000_g_14_f_0.1_eps_0.0001_s_100,9999601970,9999383011
n_400_c_10000000000_g_14_f_0.1_eps_0.0001_s_200,9999627075,9998284034
n_400_c_10000000000_g_14_f_0.1_eps_0.0001_s_300,9999739792,9998170315
n_400_c_10000000000_g_14_f_0.1_eps_0.001_s_100,9991895125,9998119052
n_400_c_10000000000_g_14_f_0.1_eps_0.001_s_200,9999552676,9995397520
n_400_c_10000000000_g_14_f_0.1_eps_0.001_s_300,9999329309,9999527520
n_400_c_10000000000_g_14_f_0.1_eps_0.01_s_100,9969295112,9976468158
n_400_c_10000000000_g_14_f_0.1_eps_0.01_s_200,9987710919,9939265062
n_400_c_10000000000_g_14_f_0.1_eps_0.01_s_300,9934299105,9962805537
n_400_c_10000000000_g_14_f_0.1_eps_0.1_s_100,9405276572,9055910907
n_400_c_10000000000_g_14_f_0.1_eps_0.1_s_200,9222174458,9976079854
n_400_c_10000000000_g_14_f_0.1_eps_0.1_s_300,9368662169,9820809198
n_400_c_10000000000_g_14_f_0.1_eps_0_s_100,9998789572,9998782967
n_400_c_10000000000_g_14_f_0.1_eps_0_s_200,9998803828,9998789672
n_400_c_10000000000_g_14_f_0.1_eps_0_s_300,9998810882,9998790800
n_400_c_10000000000_g_14_f_0.1_eps_1e-05_s_100,9999283215,9998741335
n_400_c_10000000000_g_14_f_0.1_eps_1e-05_s_200,9999094639,9999526143
n_400_c_10000000000_g_14_f_0.1_eps_1e-05_s_300,9998805290,9999531599
n_400_c_10000000000_g_14_f_0.2_eps_0.0001_s_100,9999927460,9997943907
n_400_c_10000000000_g_14_f_0.2_eps_0.0001_s_200,9998836747,9998817814
