instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms,tempo_total_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_6_f_0.3_eps_0_s_200\test.in,1007784,1007784,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_6_f_0.3_eps_0_s_300\test.in,1020684,1020684,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_100\test.in,989075,989075,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_200\test.in,1007371,1007371,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_300\test.in,1020464,1020464,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_100\test.in,99960470,99960470,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_200\test.in,99927969,99927969,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_300\test.in,99873175,99873175,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_100\test.in,99968246,99968246,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_200\test.in,99808262,99808262,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_300\test.in,99817614,99817614,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_100\test.in,99699307,99699307,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_200\test.in,99154481,99154481,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_300\test.in,99453833,99453833,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_100\test.in,94304529,94304529,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_200\test.in,95091908,95091908,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_300\test.in,93731400,93731400,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0_s_100\test.in,99822551,99822551,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0_s_200\test.in,99841888,99841888,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_0_s_300\test.in,99857637,99857637,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_100\test.in,99994072,99994072,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_200\test.in,100007804,100007804,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_300\test.in,100027735,100027735,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_100\test.in,99855688,99855688,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_200\test.in,99839306,99839306,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_300\test.in,99965812,99965812,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_100\test.in,99750595,99750595,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_200\test.in,99898630,99898630,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_300\test.in,99933256,99933256,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_100\test.in,98853547,98853547,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_200\test.in,98847818,98847818,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_300\test.in,99816172,99816172,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_100\test.in,93137653,93137653,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_200\test.in,93931811,93931811,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_300\test.in,93946873,93946873,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0_s_100\test.in,99828976,99828976,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0_s_200\test.in,99851349,99851349,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_0_s_300\test.in,99878026,99878026,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_100\test.in,99973265,99973265,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_200\test.in,100007792,100007792,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_300\test.in,100025110,100025110,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_100\test.in,99875172,99875172,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_200\test.in,99943193,99943193,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_300\test.in,99880837,99880837,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_100\test.in,99941985,99941985,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_200\test.in,99951497,99951497,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_300\test.in,99905432,99905432,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_100\test.in,98858806,98858806,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_200\test.in,99813092,99813092,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_300\test.in,99517040,99517040,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_100\test.in,95681976,95681976,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_200\test.in,94140646,94140646,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_300\test.in,94939454,94939454,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0_s_100\test.in,99832539,99832539,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0_s_200\test.in,99861468,99861468,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_0_s_300\test.in,99891357,99891357,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_100\test.in,99977783,99977783,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_200\test.in,100000988,100000988,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_300\test.in,100028046,100028046,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_100\test.in,100000885,100000885,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_200\test.in,100025227,100025227,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_300\test.in,100035708,100035708,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_100\test.in,99988720,99988720,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_200\test.in,99984144,99984144,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_300\test.in,99955660,99955660,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_100\test.in,99357496,99357496,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_200\test.in,99684775,99684775,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_300\test.in,99845169,99845169,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_100\test.in,92082399,92082399,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_200\test.in,90733902,90733902,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_300\test.in,91546748,91546748,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0_s_100\test.in,100013332,100013332,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0_s_200\test.in,100026493,100026493,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_0_s_300\test.in,100036629,100036629,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_100\test.in,100009092,100009092,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_200\test.in,100017919,100017919,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_300\test.in,100037829,100037829,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_100\test.in,100013776,100013776,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_200\test.in,100027574,100027574,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_300\test.in,100038650,100038650,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_100\test.in,99985831,99985831,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_200\test.in,100027430,100027430,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_300\test.in,99965810,99965810,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_100\test.in,99802880,99802880,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_200\test.in,99367185,99367185,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_300\test.in,99400543,99400543,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_100\test.in,91136907,91136907,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_200\test.in,91320342,91320342,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_300\test.in,91934731,91934731,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0_s_100\test.in,100005512,100005512,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0_s_200\test.in,100029018,100029018,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_0_s_300\test.in,100035473,100035473,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_100\test.in,100009899,100009899,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_200\test.in,100022995,100022995,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_300\test.in,100039481,100039481,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_100\test.in,100013266,100013266,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_200\test.in,100028142,100028142,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_300\test.in,100042297,100042297,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_100\test.in,99959957,99959957,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_200\test.in,99968037,99968037,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_300\test.in,100047133,100047133,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_100\test.in,99844197,99844197,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_200\test.in,100014217,100014217,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_300\test.in,99723099,99723099,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_100\test.in,92424489,92424489,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_200\test.in,92100883,92100883,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_300\test.in,92929583,92929583,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0_s_100\test.in,100009646,100009646,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0_s_200\test.in,100027524,100027524,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_0_s_300\test.in,100046033,100046033,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_100\test.in,100013909,100013909,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_200\test.in,100029371,100029371,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_300\test.in,100043230,100043230,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_100\test.in,50016160,50016160,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_200\test.in,50020758,50020758,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_300\test.in,50027371,50027371,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_100\test.in,50106073,50106073,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_200\test.in,50113029,50113029,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_300\test.in,50116487,50116487,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_100\test.in,51006031,51006031,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_200\test.in,51011340,51011340,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_300\test.in,51017771,51017771,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_100\test.in,60005849,60005849,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_200\test.in,60012884,60012884,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_300\test.in,60019607,60019607,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0_s_100\test.in,50006465,50006465,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0_s_200\test.in,50012257,50012257,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_0_s_300\test.in,50018008,50018008,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_100\test.in,50007420,50007420,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_200\test.in,50013990,50013990,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_300\test.in,50020504,50020504,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_100\test.in,50022928,50022928,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_200\test.in,50035020,50035020,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_300\test.in,50047862,50047862,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_100\test.in,50111707,50111707,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_200\test.in,50124269,50124269,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_300\test.in,50133409,50133409,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_100\test.in,51012038,51012038,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_200\test.in,51023810,51023810,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_300\test.in,51036380,51036380,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_100\test.in,60011681,60011681,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_200\test.in,60024739,60024739,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_300\test.in,60035911,60035911,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0_s_100\test.in,50012418,50012418,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0_s_200\test.in,50025988,50025988,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_0_s_300\test.in,50035402,50035402,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_100\test.in,50012761,50012761,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_200\test.in,50025627,50025627,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_300\test.in,50036644,50036644,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_100\test.in,50028006,50028006,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_200\test.in,50045626,50045626,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_300\test.in,50062024,50062024,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_100\test.in,50118120,50118120,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_200\test.in,50136490,50136490,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_300\test.in,50157630,50157630,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_100\test.in,51018426,51018426,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_200\test.in,51035606,51035606,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_300\test.in,51055807,51055807,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_100\test.in,60017359,60017359,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_200\test.in,60036189,60036189,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_300\test.in,60054307,60054307,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0_s_100\test.in,50018157,50018157,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0_s_200\test.in,50037789,50037789,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_0_s_300\test.in,50051414,50051414,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_100\test.in,50018729,50018729,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_200\test.in,50038028,50038028,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_300\test.in,50053597,50053597,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_100\test.in,97193337,97193337,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_200\test.in,97202416,97202416,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_300\test.in,97211270,97211270,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_100\test.in,99783233,99783233,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_200\test.in,99691118,99691118,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_300\test.in,99999904,99999904,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_100\test.in,99007997,99007997,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_200\test.in,99016637,99016637,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_300\test.in,99023847,99023847,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_100\test.in,91881684,91881684,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_200\test.in,91888655,91888655,0,1,1
